name,brand,categories,reviews.text,reviews.rating
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","I love my Surface Pro, and I especially love this keyboard. It is very light, the keys are responsive. It is a very good buy, and I am very pleased with this purchase.",5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","I received an email from the woman at the front desk: You have a package up here. I dropped what I was doing, ran to the front, grabbed the box, and gt back to my desk as quickly as possible. Channeling my inner Ralphie Parker, I tore open the box, ripped off the plastic and grabbed a hold of the keyboard. Its a crummy commercial: Much like Raphie Parker being told to drink Ovaltine, I questioned why I bought this keyboard. There is nothing special about this keyboard. Sure, it says its made with Alcantara.. and it feels pretty neat - on the outside of the cover (aka the piece that you touch when you carry it). The keyboard itself functions exactly the same, and the inside of the case is the same fabric you would normally have. It has the same chiclet backlit keys, and the same Surface 4 touchpad. It's 30 dollars more to get this slightly silky feeling on the back of the cover. I LOVE the surface tablet, and the keyboards they make for the device are excellent. If you got this keyboard you'd be happy with it, but there's nothing about it that says it's worth the extra money.",3.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","I picked this type cover over the signature type cover due to the fingerprint support. I love the keyboard, but the fingerprint reader is useless. I have only been able to successfully unlock with it one time and even then it took multiple tries. I wish now that I had purchased the signature type cover but do not want to try to exchange it because I will need a keyboard in the mean time.",2.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Love the fingerprint touch access,5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","All the features of the SP3 type cover that I had issues with are either dramatically improved or solved with this. The keys are great, and the extra spacing does cut down on errors. The trackpad is much improved It's incredibly responsive and feels great. The addition of a print screen button is key as well, not sure how they missed that the first time around. The only thing I wish it had/did better is to have a little more rigidity. The rigidity, and thus lapability, is the same as the SP3 type cover (so not 100 improved). The new feature of the finger print scanner is nice, and it works incredibly well when it recognizes my finger. I was able to set it up without any issues on my SP3. I am, however, disappointed in how often it fails to recognize my fingerprint though. I've ended up getting in with my picture password several times (about 50 of the time).",5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","Given the facial recognition of the Surface, a fingerprint reader is only a secondary entry security option.",4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","I absolutely love this keyboard, and I don't think it deserves a two star rating, but the durability is horrendous. This is a purely aesthetic keyboard, and there are now multiple tears on the edges of the fabric which completely ruins it (and triggers my OCD :3), and the trackpad has two noticeable scratches. My backpack has a pouch meant for laptops, so I am not just throwing it in a bag with pencils poking at it. I am hesitant to recommend this product unless you look to treat your SP4 with the utmost care.",2.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",After a week of having to type my Microsoft password in every time my screen turned off I was ready to scream. The ease of the fingerprint ID on this Type Cover is a life saver! The Keyboard itself has a good feel. The keys have good tension so it's comfortable to type on whether it's on your lap or on your desk. I would like it better if it had a pen loop-my surface pen doesn't seem to stick as securely with the Type Cover attached. It would actually garner a rating of excellent if there was some way to keep the cover closed while traveling.,4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","Bought this a month ago for my Surface Pro 3. Like others have said, it is very good overall but there are a few differences from my original SP3 type cover that I dislike. I'm at a loss to explain why they brought back the always-a-mistake Ins(ert) key, and why they moved the HomeEndPage block to place the Ins key over F12 where you are much more likely to mistakenly press it. The Mute and Play/Pause key were switched this is a minor annoyance but still an inconsistency. I presume they moved Mute to be next to the new Volume Up and Down keys that replaced Search and Share. Why did they need VolUp and Dn keys There is already a physical hardware button for that. I almost never used the old middle block of media keys but, besides the new PrtScn key, I wish I had the old keys back and in their old places.",4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",I'd really like this much better without the trackpad,4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","Like the review below mine, I purchased this specific type cover purely for its appearance, but I am glad I did. It looks amazing with my SP4 and works well too. It is backlit, which is my preference for keyboards, and is also fairly sturdy considering how thin and light it is. Typing on it is just like typing on a real laptop keyboard, which I like a lot. I am sure the other type covers are the same, but as I said, this one had the look I wanted and I didn't mind spending the extra money for it.",5.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",I bought it a month ago and I've been using it since then. It feels great and endurable.,4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",There is only one reason why I cant give 5 stars. Its the lack of a spanish keyboard,4.0
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases","The keyboard is necessary to use the surface pro. The surface does not co-operate well with generic wireless keyboards, so I was forced to purchase this one. Typing is very bothersome, for whatever reason the mousepad is overly sensitive and just hitting regular keys results in mouseclicks that put the cursor anywhere on the screen. I'm very disappointed at the very poor quality of this keyboard.",1.0
